Date,Survey_Period,Observer,Plot_ID,Treatment,Species,Substrate,Size,Substrate_Height,Above_Below_Mesh
10/8/2024,Baseline,MSL,3(R),Reference,POCS,Hard,3,,
10/8/2024,Baseline,MSL,3(R),Reference,POCS,Hard,2,,
10/8/2024,Baseline,MSL,3(R),Reference,POCS,Hard,45,,
10/8/2024,Baseline,MSL,3(R),Reference,POCS,Hard,3,,
10/8/2024,Baseline,MSL,3(R),Reference,POCS,Hard,1,,
10/8/2024,Baseline,MSL,3(R),Reference,POCS,Hard,2,,
10/8/2024,Baseline,MSL,3(R),Reference,POCS,Hard,17,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,5,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,2,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,1.5,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,3,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,2,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,5,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,2,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,7,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,1,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,1,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,6,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,2.5,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,7,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,8,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,1,,
10/8/2024,Baseline,MSL,3(R),Reference,MOSP,Hard,3,,
10/10/2024,Baseline,CSC,5(L),Reference,POCS,Hard,2,,
10/10/2024,Baseline,CSC,5(L),Reference,POCS,Hard,2.5,,
10/10/2024,Baseline,CSC,5(L),Reference,POCS,Hard,3,,
10/10/2024,Baseline,CSC,5(L),Reference,POCS,Hard,3,,
10/10/2024,Baseline,CSC,5(L),Reference,POSP,Hard,14,,
10/10/2024,Baseline,CSC,5(L),Reference,POSP,Hard,2,,
10/10/2024,Baseline,CSC,5(L),Reference,POSP,Hard,4,,
10/10/2024,Baseline,CSC,5(L),Reference,POSP,Hard,6,,
10/10/2024,Baseline,CSC,5(L),Reference,POSP,Hard,6,,
10/10/2024,Baseline,CSC,5(L),Reference,POSP,Hard,7,,
10/10/2024,Baseline,CSC,5(L),Reference,POSP,Hard,6,,
10/10/2024,Baseline,CSC,5(L),Reference,POSP,Hard,28,,
10/10/2024,Baseline,CSC,5(L),Reference,POSP,Hard,5,,
10/10/2024,Baseline,CSC,5(L),Reference,POSP,Hard,6,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,4,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,3,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,1,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,34,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,6,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,4,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,19,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,18,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,20,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,8,,
10/10/2024,Baseline,CSC,5(L),Reference,MOSP,Hard,9,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,3,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,7,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,6,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,1.2,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,6,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,2,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,8,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,1,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,1,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,1.5,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,4,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,3,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,2,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Rubble,2.5,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,2,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,2,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,2,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,3.5,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,1.5,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,4,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,7,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,8,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,1,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,2,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,7,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,6,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,6,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,8,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,2.5,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,3,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,7,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,5,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Rubble,6,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,1,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,3,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,3,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Rubble,1.5,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,2,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,2,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,2.5,,
10/10/2024,Baseline,CSC,6(R),Reference,MOSP,Hard,1,,
10/10/2024,Baseline,CSC,6(R),Reference,LEPT,Hard,9,,
10/10/2024,Baseline,CSC,6(R),Reference,LEPT,Hard,12,,
10/10/2024,Baseline,CSC,6(R),Reference,LEPT,Hard,8,,
10/10/2024,Baseline,CSC,6(R),Reference,LEPT,Hard,5,,
10/10/2024,Baseline,CSC,6(R),Reference,LEPT,Hard,6,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,6,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,1.3,,
10/10/2024,Baseline,CSC,6(R),Reference,POSP,Hard,4,,
10/10/2024,Baseline,MSL,8(L),Reference,POCS,Hard,4,,
10/10/2024,Baseline,MSL,8(L),Reference,POCS,Hard,3,,
10/10/2024,Baseline,MSL,8(L),Reference,POCS,Hard,2.5,,
10/10/2024,Baseline,MSL,8(L),Reference,POCS,Hard,37,,
10/10/2024,Baseline,MSL,8(L),Reference,POCS,Hard,2.5,,
10/10/2024,Baseline,MSL,8(L),Reference,POCS,Hard,2.5,,
10/10/2024,Baseline,MSL,8(L),Reference,POCS,Rubble,3,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,9,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,3,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,4,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,5,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Rubble,7,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,2.5,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,1,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,2.5,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,10,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,12,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,50,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Rubble,3,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,6,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,5,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,10,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Hard,1,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Rubble,1.5,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Rubble,5,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Rubble,7,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Rubble,3.5,,
10/10/2024,Baseline,MSL,8(L),Reference,POSP,Rubble,12,,
10/10/2024,Baseline,MSL,8(L),Reference,MOSP,Hard,2,,
10/10/2024,Baseline,MSL,8(L),Reference,MOSP,Rubble,3,,
10/10/2024,Baseline,MSL,8(L),Reference,MOSP,Hard,5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,4,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,7.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,CYPS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,5.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,4,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,4,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,4,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,6,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,3.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,8,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,4,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,19,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,6,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,CYPS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,4,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,7.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,4,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,6,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,3.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,15,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,8,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,4,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,19,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,6,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POSP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,POCS,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,5.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,4,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,4,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,2.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MPAT,Hard,2,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,3,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1.5,,
10/9/2024,Baseline,CGA,9(R),Reference,MCAP,Hard,1,,
10/22/2024,T0_Post_Installation,CGA,1,Mesh,POCS,Rubble,3,,B
10/22/2024,T0_Post_Installation,CGA,1,Mesh,POCS,Rubble,3.5,,B
10/22/2024,T0_Post_Installation,CGA,1,Mesh,POCS,Rubble,2.5,,B
10/22/2024,T0_Post_Installation,CGA,1,Mesh,POCS,Rubble,4,,B
10/22/2024,T0_Post_Installation,CGA,1,Mesh,POCS,Rubble,3,,B
10/22/2024,T0_Post_Installation,CGA,1,Mesh,MPAT,Rubble,4,,B
10/22/2024,T0_Post_Installation,CGA,1,Mesh,MCAP,Rubble,3.5,,B
10/22/2024,T0_Post_Installation,CGA,1,Mesh,POSP,Rubble,1,,B
10/22/2024,T0_Post_Installation,CGA,1,Mesh,POSP,Rubble,4,,B
10/22/2024,T0_Post_Installation,CGA,1,Mesh,POSP,Rubble,1.5,,B
10/22/2024,T0_Post_Installation,CGA,1,Mesh,POSP,Rubble,1,,B
10/23/2024,T0_Post_Installation,CSC,3,Boulder,MOSP,Hard,4,M,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,MOSP,Hard,2,M,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,MOSP,Hard,2,L,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,MOSP,Hard,1.8,L,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,POCS,Hard,2.5,M,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,POCS,Hard,2,H,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,POCS,Hard,2,H,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,POCS,Hard,8,M,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,POCS,Hard,2,H,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,POSP,Hard,2,L,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,POSP,Hard,3,L,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,POSP,Hard,2,M,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,MOSP,Hard,0.7,L,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,MOSP,Hard,2,L,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,MOSP,Hard,1.5,L,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,MOSP,Hard,2.5,L,
10/23/2024,T0_Post_Installation,CSC,3,Boulder,MOSP,Hard,0.5,L,
10/10/2024,T0_Post_Installation,CSC,6,Mesh,,,0,,B
10/23/2024,T0_Post_Installation,JC,7,Boulder,MOSP,Hard,2.4,M,
10/23/2024,T0_Post_Installation,JC,7,Boulder,MOSP,Hard,3.5,M,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POSP,Hard,1.9,L,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POSP,Hard,1,M,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POSP,Hard,1.8,M,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POSP,Hard,1.2,H,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POSP,Hard,1.4,H,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POSP,Hard,2.1,H,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POCS,Hard,2.4,H,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POCS,Hard,1.8,L,
10/23/2024,T0_Post_Installation,JC,7,Boulder,MOSP,Hard,2,M,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POCS,Hard,4.7,L,
10/23/2024,T0_Post_Installation,JC,7,Boulder,MOSP,Hard,4.6,L,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POSP,Hard,0.8,H,
10/23/2024,T0_Post_Installation,JC,7,Boulder,MOSP,Hard,1,M,
10/23/2024,T0_Post_Installation,JC,7,Boulder,MOSP,Hard,3.9,L,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POCS,Hard,1.4,M,
10/23/2024,T0_Post_Installation,JC,7,Boulder,POSP,Hard,1.1,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,POSP,,1.7,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,POSP,,3,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,POSP,,1.2,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,PLOB,,6.7,H,
10/23/2024,T0_Post_Installation,IB,8,Boulder,MCAP,,2.1,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,MCAP,Hard,3.8,L,
10/23/2024,T0_Post_Installation,IB,8,Boulder,MCAP,,3.9,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,MCAP,,2.2,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,MCAP,,2.8,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,MCAP,,1.3,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,MCAP,,1.7,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,MCAP,,0.7,M,
10/23/2024,T0_Post_Installation,IB,8,Boulder,MCAP,,1.3,M,
10/23/2024,T0_Post_Installation,CSC,9,Boulder,MOSP,Hard,6,H,
10/23/2024,T0_Post_Installation,CSC,9,Boulder,POCS,Hard,3,M,
10/23/2024,T0_Post_Installation,CSC,9,Boulder,POCS,Hard,2,L,
10/23/2024,T0_Post_Installation,CSC,9,Boulder,POCS,Hard,4,L,
10/23/2024,T0_Post_Installation,CSC,9,Boulder,POCS,Hard,2,M,
